Solution index,Edge index,Total cell-cell edges,Edges colored,Color percentage
7101,94,109,14,0.12844036697247707
7102,42,112,69,0.6160714285714286
7103,44,110,65,0.5909090909090909
7104,39,113,73,0.6460176991150443
7105,59,110,50,0.45454545454545453
7106,41,109,67,0.6146788990825688
7107,44,111,66,0.5945945945945946
7108,49,111,61,0.5495495495495496
7109,49,113,63,0.5575221238938053
7110,44,112,67,0.5982142857142857
7111,73,111,37,0.3333333333333333
7112,50,113,62,0.5486725663716814
7113,41,112,70,0.625
7114,74,111,36,0.32432432432432434
7115,79,112,32,0.2857142857142857
7116,77,111,33,0.2972972972972973
7117,72,112,39,0.3482142857142857
7118,55,111,55,0.4954954954954955
7119,94,111,16,0.14414414414414414
7120,43,112,68,0.6071428571428571
7121,48,112,63,0.5625
7122,41,110,68,0.6181818181818182
7123,93,113,19,0.168141592920354
7124,78,112,33,0.29464285714285715
7125,88,109,20,0.1834862385321101
7126,48,111,62,0.5585585585585585
7127,52,112,59,0.5267857142857143
7128,51,112,60,0.5357142857142857
7129,48,111,62,0.5585585585585585
7130,48,112,63,0.5625
7131,35,112,76,0.6785714285714286
7132,45,112,66,0.5892857142857143
7133,86,111,24,0.21621621621621623
7134,45,111,65,0.5855855855855856
7135,43,111,67,0.6036036036036037
7136,96,111,14,0.12612612612612611
7137,-1,112,112,1.0
