Time Cost: 31473.23913693428s
Community 2196: ['29424', '29426', '29427', '29429', '29431', '29433', '29439']
Community 2197: ['29430', '29432', '29434', '29435', '29436', '29437']
Community 2198: ['29440', '29441', '29443', '29444', '29445', '29446', '29447', '29448', '29454']
Community 2199: ['29450', '29452', '29453', '29455', '29457', '29459', '29465']
Community 2200: ['29456', '29458', '29460', '29461', '29462', '29463']
Community 2201: ['29466', '29467', '29469', '29470', '29471', '29472', '29473', '29479']
Community 2202: ['29475', '29477', '29490', '29491']
Community 2203: ['29478', '29480', '29482', '29484']
Community 2204: ['29481', '29483', '29485', '29486', '29487', '29488']
Community 2205: ['29492', '29494', '29495', '29496', '29497', '29498', '29499', '29500', '29501']
Community 2206: ['29503', '29505', '29506', '29507', '29508', '29509', '29510', '29511', '29512', '29513', '29514', '29516']
Community 2207: ['29517', '29534']
Community 2208: ['29518', '29520', '29521', '29522']
Community 2209: ['29523', '29524', '29525', '29526', '29527']
Community 2210: ['29529', '29531', '29532', '29533', '29535', '29538', '29544']
Community 2211: ['29536', '29537', '29539', '29540', '29541', '29542']
Community 2212: ['29545', '29562']
Community 2213: ['29546', '29548', '29549', '29550']
Community 2214: ['29551', '29552', '29553', '29554', '29555']
Community 2215: ['29557', '29559', '29560', '29561', '29563', '29566', '29572']
Community 2216: ['29564', '29565', '29567', '29568', '29569', '29570']
Community 2217: ['29573', '29574', '29575', '29577', '29578', '29579', '29580', '29581', '29582', '29583', '29584', '29585']
Community 2218: ['29588', '29589', '29595', '29597', '29598', '29599', '29600', '29601', '29602', '29603', '29604', '29606']
Community 2219: ['29590', '29591', '29592', '29593']
Community 2220: ['29607', '29608', '29610', '29611', '29612', '29613', '29614', '29615', '29616', '29617', '29619']
Community 2221: ['29620', '29621', '29623', '29624', '29625', '29626', '29627', '29628', '29629', '29630', '29632']
Community 2222: ['29633', '29634', '29636', '29637', '29638', '29639', '29640', '29641', '29642', '29643', '29645']
Community 2223: ['29646', '29647', '29649', '29650', '29651', '29652', '29653', '29654', '29655', '29656', '29658']
Community 2224: ['29659', '29660', '29662', '29663', '29664', '29665', '29666', '29667', '29668', '29669', '29671']
Community 2225: ['29672', '29673', '29675', '29676', '29677', '29678', '29679', '29686']
Community 2226: ['29681', '29683', '29696', '29697']
Community 2227: ['29684', '29685', '29687', '29690']
Community 2228: ['29688', '29689', '29691', '29692', '29693', '29694']
Community 2229: ['29698', '29700', '29701', '29702', '29703', '29704', '29705', '29706', '29707']
Community 2230: ['29709', '29711', '29712', '29713', '29714', '29715', '29716', '29717', '29718', '29719', '29720', '29722']
Community 2231: ['29723', '29739']
Community 2232: ['29724', '29726', '29727', '29728']
Community 2233: ['29729', '29730', '29731', '29732', '29733']
Community 2234: ['29735', '29737', '29738', '29740', '29742', '29744', '29750']
Community 2235: ['29741', '29743', '29745', '29746', '29747', '29748']
Community 2236: ['29751', '29752', '29754', '29755', '29756', '29757', '29758', '29764']
Community 2237: ['29760', '29762', '29763', '29765', '29767', '29769', '29775']
Community 2238: ['29766', '29768', '29770', '29771', '29772', '29773']
Community 2239: ['29776', '29777', '29779', '29780', '29781', '29782', '29783']
Community 2240: ['29785', '29787', '29788', '29789', '29790', '29791', '29792', '29793', '29794', '29795', '29796', '29798']
Community 2241: ['29799', '29815']
Community 2242: ['29800', '29802', '29803', '29804']
Community 2243: ['29805', '29806', '29807', '29808', '29809']
Community 2244: ['29811', '29813', '29826', '29827']
Community 2245: ['29814', '29816', '29818', '29820']
Community 2246: ['29817', '29819', '29821', '29822', '29823', '29824']
Community 2247: ['29828', '29830', '29831', '29832', '29833', '29834', '29835', '29836', '29837']
Community 2248: ['29839', '29841', '29842', '29843', '29844', '29845', '29846', '29847', '29848', '29849', '29850', '29852']
Community 2249: ['29853', '29854', '29856', '29857', '29858', '29859', '29860', '29866']
Community 2250: ['29862', '29864', '29865', '29867', '29869', '29871', '29877']
Community 2251: ['29868', '29870', '29872', '29873', '29874', '29875']
Community 2252: ['29878', '29894']
Community 2253: ['29879', '29881', '29882', '29883']
Community 2254: ['29884', '29885', '29886', '29887', '29888']
Community 2255: ['29890', '29892', '29893', '29895', '29897', '29899', '29905']
Community 2256: ['29896', '29898', '29900', '29901', '29902', '29903']
Community 2257: ['29906', '29923']
Community 2258: ['29907', '29909', '29910', '29911']
Community 2259: ['29912', '29913', '29914', '29915', '29916']
Community 2260: ['29918', '29920', '29921', '29922', '29924', '29927', '29933']
Community 2261: ['29925', '29926', '29928', '29929', '29930', '29931']
Community 2262: ['29934', '29951']
Community 2263: ['29935', '29937', '29938', '29939']
Community 2264: ['29940', '29941', '29942', '29943', '29944']
Community 2265: ['29946', '29948', '29949', '29950', '29952', '29955', '29961']
Community 2266: ['29953', '29954', '29956', '29957', '29958', '29959']
Community 2267: ['29962', '29979']
Community 2268: ['29963', '29965', '29966', '29967']
Community 2269: ['29968', '29969', '29970', '29971', '29972']
Community 2270: ['29974', '29976', '29977', '29978', '29980', '29983', '29989']
Community 2271: ['29981', '29982', '29984', '29985', '29986', '29987']
Community 2272: ['29990', '29991', '29992', '29994', '29995', '29996', '29997', '29998', '29999', '30000', '30001', '30002']
Community 2273: ['30005', '30006', '30012', '30014', '30015', '30016', '30017', '30018', '30019', '30020', '30021', '30023']
Community 2274: ['30007', '30008', '30009', '30010']
Community 2275: ['30024', '30025', '30027', '30028', '30029', '30030', '30031', '30032', '30034']
Community 2276: ['30035', '30036', '30038', '30039', '30040', '30041', '30042', '30043', '30044', '30045', '30047']
Community 2277: ['30048', '30049', '30051', '30052', '30053', '30054', '30055', '30056', '30057', '30058', '30060']
Community 2278: ['30061', '30062', '30064', '30065', '30066', '30067', '30068', '30069', '30070', '30071', '30073']
Community 2279: ['30074', '30075', '30077', '30078', '30079', '30080', '30081', '30082', '30084']
Community 2280: ['30085', '30086', '30088', '30089', '30090', '30091', '30092', '30099']
Community 2281: ['30094', '30096', '30097', '30098', '30100', '30103', '30109']
Community 2282: ['30101', '30102', '30104', '30105', '30106', '30107']
Community 2283: ['30110', '30111', '30113', '30114', '30115', '30116', '30117', '30123']
Community 2284: ['30119', '30121', '30122', '30124', '30126', '30128', '30134']
Community 2285: ['30125', '30127', '30129', '30130', '30131', '30132']
Community 2286: ['30135', '30151']
Community 2287: ['30136', '30138', '30139', '30140']
Community 2288: ['30141', '30142', '30143', '30144', '30145']
Community 2289: ['30147', '30149', '30150', '30152', '30154', '30156', '30162']
Community 2290: ['30153', '30155', '30157', '30158', '30159', '30160']
Community 2291: ['30163', '30179']
Community 2292: ['30164', '30166', '30167', '30168']
Community 2293: ['30169', '30170', '30171', '30172', '30173']
Community 2294: ['30175', '30177', '30178', '30180', '30182', '30184', '30190']
Community 2295: ['30181', '30183', '30185', '30186', '30187', '30188']
Community 2296: ['30191', '30208']
Community 2297: ['30192', '30194', '30195', '30196']
Community 2298: ['30197', '30198', '30199', '30200', '30201']
Community 2299: ['30203', '30205', '30206', '30207', '30209', '30212', '30218']
Community 2300: ['30210', '30211', '30213', '30214', '30215', '30216']
Community 2301: ['30219', '30235']
Community 2302: ['30220', '30222', '30223', '30224']
Community 2303: ['30225', '30226', '30227', '30228', '30229']
Community 2304: ['30231', '30233', '30246', '30247']
Community 2305: ['30234', '30236', '30238', '30240']
Community 2306: ['30237', '30239', '30241', '30242', '30243', '30244']
Community 2307: ['30248', '30250', '30251', '30252', '30253', '30254', '30255', '30256', '30257']
Community 2308: ['30259', '30261', '30262', '30263', '30264', '30265', '30266', '30267', '30268', '30269', '30270', '30272']
Community 2309: ['30273', '30274', '30276', '30277', '30278', '30279', '30280', '30286']
Community 2310: ['30282', '30284', '30285', '30287', '30289', '30291', '30297']
Community 2311: ['30288', '30290', '30292', '30293', '30294', '30295']
Community 2312: ['30298', '30299', '30301', '30302', '30303', '30304', '30305', '30312']
Community 2313: ['30307', '30309', '30310', '30311', '30313', '30316', '30322']
Community 2314: ['30314', '30315', '30317', '30318', '30319', '30320']
Community 2315: ['30323', '30340']
Community 2316: ['30324', '30326', '30327', '30328']
Community 2317: ['30329', '30330', '30331', '30332', '30333']
Community 2318: ['30335', '30337', '30338', '30339', '30341', '30344', '30350']
Community 2319: ['30342', '30343', '30345', '30346', '30347', '30348']
Community 2320: ['30351', '30352', '30354', '30355', '30356', '30357', '30358', '30365']
Community 2321: ['30360', '30362', '30363', '30364', '30366', '30369', '30375']
Community 2322: ['30367', '30368', '30370', '30371', '30372', '30373']
Community 2323: ['30376', '30393']
Community 2324: ['30377', '30379', '30380', '30381']
Community 2325: ['30382', '30383', '30384', '30385', '30386']
Community 2326: ['30388', '30390', '30391', '30392', '30394', '30397', '30403']
Community 2327: ['30395', '30396', '30398', '30399', '30400', '30401']
Community 2328: ['30404', '30405', '30406', '30408', '30409', '30410', '30411', '30412', '30413', '30414', '30415', '30416']
Community 2329: ['30419', '30420', '30426', '30428', '30429', '30430', '30431', '30432', '30433', '30434', '30435', '30437']
Community 2330: ['30421', '30422', '30423', '30424']
Community 2331: ['30438', '30439', '30441', '30442', '30443', '30444', '30445', '30446', '30447', '30448', '30450']
Community 2332: ['30451', '30452', '30454', '30455', '30456', '30457', '30458', '30459', '30461']
Community 2333: ['30462', '30463', '30465', '30466', '30467', '30468', '30469', '30470', '30471', '30472', '30474']
Community 2334: ['30475', '30476', '30478', '30479', '30480', '30481', '30482', '30483', '30484', '30485', '30487']
Community 2335: ['30488', '30489', '30491', '30492', '30493', '30494', '30495', '30496', '30497', '30498', '30500']
Community 2336: ['30501', '30502', '30504', '30505', '30506', '30507', '30508', '30515']
Community 2337: ['30510', '30512', '30513', '30514', '30516', '30519', '30525']
Community 2338: ['30517', '30518', '30520', '30521', '30522', '30523']
Community 2339: ['30526', '30542']
Community 2340: ['30527', '30529', '30530', '30531']
Community 2341: ['30532', '30533', '30534', '30535', '30536']
Community 2342: ['30538', '30540', '30541', '30543', '30545', '30547', '30553']
Community 2343: ['30544', '30546', '30548', '30549', '30550', '30551']
Community 2344: ['30554', '30570']
Community 2345: ['30555', '30557', '30558', '30559']
Community 2346: ['30560', '30561', '30562', '30563', '30564']
Community 2347: ['30566', '30568', '30569', '30571', '30573', '30575', '30581']
Community 2348: ['30572', '30574', '30576', '30577', '30578', '30579']
Community 2349: ['30582', '30598']
Community 2350: ['30583', '30585', '30586', '30587']
Community 2351: ['30588', '30589', '30590', '30591', '30592']
Community 2352: ['30594', '30596', '30609', '30610']
Community 2353: ['30597', '30599', '30601', '30603']
Community 2354: ['30600', '30602', '30604', '30605', '30606', '30607']
Community 2355: ['30611', '30613', '30614', '30615', '30616', '30617', '30618', '30619', '30620']
Community 2356: ['30622', '30624', '30625', '30626', '30627', '30628', '30629', '30630', '30631', '30632', '30633', '30635']
Community 2357: ['30636', '30652']
Community 2358: ['30637', '30639', '30640', '30641']
Community 2359: ['30642', '30643', '30644', '30645', '30646']
Community 2360: ['30648', '30650', '30651', '30653', '30655', '30657', '30663']
Community 2361: ['30654', '30656', '30658', '30659', '30660', '30661']
Community 2362: ['30664', '30680']
Community 2363: ['30665', '30667', '30668', '30669']
Community 2364: ['30670', '30671', '30672', '30673', '30674']
Community 2365: ['30676', '30678', '30679', '30681', '30683', '30685', '30691']
Community 2366: ['30682', '30684', '30686', '30687', '30688', '30689']
Community 2367: ['30692', '30708']
Community 2368: ['30693', '30695', '30696', '30697']
Community 2369: ['30698', '30699', '30700', '30701', '30702']
Community 2370: ['30704', '30706', '30707', '30709', '30711', '30713', '30719']
Community 2371: ['30710', '30712', '30714', '30715', '30716', '30717']
Community 2372: ['30720', '30721', '30723', '30724', '30725', '30726', '30727']
Community 2373: ['30729', '30731', '30732', '30733', '30734', '30735', '30736', '30737', '30738', '30739', '30740', '30742']
Community 2374: ['30743', '30744', '30746', '30747', '30748', '30749', '30750', '30757']
Community 2375: ['30752', '30754', '30755', '30756', '30758', '30761', '30767']
Community 2376: ['30759', '30760', '30762', '30763', '30764', '30765']
Community 2377: ['30768', '30785']
Community 2378: ['30769', '30771', '30772', '30773']
Community 2379: ['30774', '30775', '30776', '30777', '30778']
Community 2380: ['30780', '30782', '30795', '30796']
Community 2381: ['30783', '30784', '30786', '30789']
Community 2382: ['30787', '30788', '30790', '30791', '30792', '30793']
Community 2383: ['30797', '30799', '30800', '30801', '30802', '30803', '30804']
Community 2384: ['30806', '30808', '30809', '30810', '30811', '30812', '30813', '30814', '30815', '30816', '30817', '30819']
Community 2385: ['30820', '30824', '30826', '30827']
Community 2386: ['30833', '30834', '30840', '30842', '30843', '30844', '30845', '30846', '30847', '30848', '30849', '30851']
Community 2387: ['30852', '30853', '30855', '30856', '30857', '30858', '30859', '30860', '30861', '30862', '30864']
Community 2388: ['30865', '30866', '30868', '30869', '30870', '30871', '30872', '30873', '30875']
Community 2389: ['30876', '30877', '30879', '30880', '30881', '30882', '30883', '30884', '30886']
Community 2390: ['30887', '30888', '30890', '30891', '30892', '30893', '30894', '30895', '30897']
Community 2391: ['30898', '30899', '30901', '30902', '30903', '30904', '30905', '30906', '30908']
Community 2392: ['30909', '30926']
Community 2393: ['30910', '30912', '30913', '30914']
Community 2394: ['30915', '30916', '30917', '30918', '30919']
Community 2395: ['30921', '30923', '30924', '30925', '30927', '30930', '30936']
Community 2396: ['30928', '30929', '30931', '30932', '30933', '30934']
Community 2397: ['30937', '30953']
Community 2398: ['30938', '30940', '30941', '30942']
Community 2399: ['30943', '30944', '30945', '30946', '30947']
Community 2400: ['30949', '30951', '30952', '30954', '30956', '30958', '30964']
Community 2401: ['30955', '30957', '30959', '30960', '30961', '30962']
Community 2402: ['30965', '30981']
Community 2403: ['30966', '30968', '30969', '30970']
Community 2404: ['30971', '30972', '30973', '30974', '30975']
Community 2405: ['30977', '30979', '30980', '30982', '30984', '30986', '30992']
Community 2406: ['30983', '30985', '30987', '30988', '30989', '30990']
Community 2407: ['30993', '31009']
Community 2408: ['30994', '30996', '30997', '30998']
Community 2409: ['30999', '31000', '31001', '31002', '31003']
Community 2410: ['31005', '31007', '31008', '31010', '31012', '31014', '31020']
Community 2411: ['31011', '31013', '31015', '31016', '31017', '31018']
Community 2412: ['31021', '31037']
Community 2413: ['31022', '31024', '31025', '31026']
Community 2414: ['31027', '31028', '31029', '31030', '31031']
Community 2415: ['31033', '31035', '31036', '31038', '31040', '31042', '31048']
Community 2416: ['31039', '31041', '31043', '31044', '31045', '31046']
Community 2417: ['31049', '31065']
Community 2418: ['31050', '31052', '31053', '31054']
Community 2419: ['31055', '31056', '31057', '31058', '31059']
Community 2420: ['31061', '31063', '31064', '31066', '31068', '31070', '31076']
Community 2421: ['31067', '31069', '31071', '31072', '31073', '31074']
Community 2422: ['31077', '31093']
Community 2423: ['31078', '31080', '31081', '31082']
Community 2424: ['31083', '31084', '31085', '31086', '31087']
Community 2425: ['31089', '31091', '31092', '31094', '31096', '31098', '31104']
Community 2426: ['31095', '31097', '31099', '31100', '31101', '31102']
Community 2427: ['31105', '31121']
Community 2428: ['31106', '31108', '31109', '31110']
Community 2429: ['31111', '31112', '31113', '31114', '31115']
Community 2430: ['31117', '31119', '31120', '31122', '31124', '31126', '31132']
Community 2431: ['31123', '31125', '31127', '31128', '31129', '31130']
Community 2432: ['31133', '31134', '31136', '31137', '31138', '31139', '31140', '31146']
Community 2433: ['31142', '31144', '31145', '31147', '31149', '31151', '31157']
Community 2434: ['31148', '31150', '31152', '31153', '31154', '31155']
Community 2435: ['31158', '31175']
Community 2436: ['31159', '31161', '31162', '31163']
Community 2437: ['31164', '31165', '31166', '31167', '31168']
Community 2438: ['31170', '31172', '31173', '31174', '31176', '31179', '31185']
Community 2439: ['31177', '31178', '31180', '31181', '31182', '31183']
Community 2440: ['31186', '31203']
Community 2441: ['31187', '31189', '31190', '31191']
Community 2442: ['31192', '31193', '31194', '31195', '31196']
Community 2443: ['31198', '31200', '31213', '31214']
Community 2444: ['31201', '31202', '31204', '31207']
Community 2445: ['31205', '31206', '31208', '31209', '31210', '31211']
Community 2446: ['31215', '31217', '31218', '31219', '31220', '31221', '31222']
Community 2447: ['31224', '31226', '31227', '31228', '31229', '31230', '31231', '31232', '31233', '31234', '31235', '31237']
Community 2448: ['31238', '31239', '31240', '31242', '31243', '31244', '31245', '31246', '31247', '31248', '31249']
Community 2449: ['31253', '31254', '31257', '31263', '31265']
Community 2450: ['31260', '31262', '31271', '31276', '31278']
Community 2451: ['31264', '31266', '31267', '31268', '31269']
Community 2452: ['31272', '31277', '31279', '31280', '31281', '31282']
Community 2453: ['31273', '31275', '31284', '31289', '31291']
Community 2454: ['31285', '31290', '31292', '31293', '31294', '31295']
Community 2455: ['31286', '31288', '31297', '31302', '31304']
Community 2456: ['31298', '31303', '31305', '31306', '31307', '31308']
Community 2457: ['31299', '31301', '31310', '31315', '31317']
Community 2458: ['31311', '31316', '31318', '31319', '31320', '31321']
Community 2459: ['31312', '31314', '31323', '31328', '31330']
Community 2460: ['31324', '31329', '31331', '31332', '31333', '31334']
Community 2461: ['31325', '31327', '31336', '31337']
Community 2462: ['31338', '31340', '31341', '31342', '31343', '31344', '31345', '31346', '31347']
Community 2463: ['31349', '31351', '31352', '31353', '31354', '31355', '31356', '31357', '31358', '31359', '31360', '31362']
Community 2464: ['31363', '31379']
Community 2465: ['31364', '31366', '31367', '31368']
Community 2466: ['31369', '31370', '31371', '31372', '31373']
Community 2467: ['31375', '31377', '31378', '31380', '31382', '31384', '31390']
Community 2468: ['31381', '31383', '31385', '31386', '31387', '31388']
Community 2469: ['31391', '31407']
Community 2470: ['31392', '31394', '31395', '31396']
Community 2471: ['31397', '31398', '31399', '31400', '31401']
Community 2472: ['31403', '31405', '31406', '31408', '31410', '31412', '31418']
Community 2473: ['31409', '31411', '31413', '31414', '31415', '31416']
Community 2474: ['31419', '31435']
Community 2475: ['31420', '31422', '31423', '31424']
Community 2476: ['31425', '31426', '31427', '31428', '31429']
Community 2477: ['31431', '31433', '31434', '31436', '31438', '31440', '31446']
Community 2478: ['31437', '31439', '31441', '31442', '31443', '31444']
Community 2479: ['31447', '31463']
Community 2480: ['31448', '31450', '31451', '31452']
Community 2481: ['31453', '31454', '31455', '31456', '31457']
Community 2482: ['31459', '31461', '31462', '31464', '31466', '31468', '31474']
Community 2483: ['31465', '31467', '31469', '31470', '31471', '31472']
Community 2484: ['31475', '31476', '31478', '31479', '31480', '31481', '31482', '31483', '31488', '31489', '31490', '31492', '31494']
Community 2485: ['31485', '31487', '31500', '31501']
Community 2486: ['31491', '31493', '31495', '31496', '31497', '31498']
Community 2487: ['31502', '31504', '31505', '31506', '31507', '31508', '31509', '31510', '31511']
Community 2488: ['31513', '31515', '31516', '31517', '31518', '31519', '31520', '31521', '31522', '31523', '31524', '31526']
Community 2489: ['31527', '31528', '31530', '31531', '31532', '31533', '31534', '31535']
Community 2490: ['31537', '31539', '31540', '31541', '31542', '31543', '31544', '31545', '31546', '31547', '31548', '31550']
Community 2491: ['31551', '31552', '31554', '31555', '31556', '31557', '31558', '31564']
Community 2492: ['31560', '31562', '31575', '31576']
Community 2493: ['31563', '31565', '31567', '31569']
Community 2494: ['31566', '31568', '31570', '31571', '31572', '31573']
Community 2495: ['31577', '31579', '31580', '31581', '31582', '31583', '31584', '31585', '31586']
Community 2496: ['31588', '31590', '31591', '31592', '31594', '31596', '31601', '31602']
Community 2497: ['31593', '31595', '31597', '31598', '31599']
Community 2498: ['31603', '31605', '31606', '31607', '31608', '31609', '31610', '31611', '31612']
Community 2499: ['31614', '31616', '31617', '31618', '31619', '31620', '31621', '31622', '31623', '31624', '31625', '31627']
Community 2500: ['31628', '31629', '31631', '31632', '31633', '31634', '31635', '31636', '31637', '31645']
Community 2501: ['31640', '31642', '31643', '31644', '31646', '31649', '31655']
Community 2502: ['31647', '31648', '31650', '31651', '31652', '31653']
